,PLAYER,POS_CFB,YEAR_RECRUITED,RNK_RECRUITED,STAR,247_SCORE,COLLEGE_CFB,HOME_CITY,HOME_STATE,LAT,LNG,YEAR_DRAFTED,DRAFT_RND,DRAFT_PICK,NFL_TEAM,POS_NFL,COLLEGE_NFL
384,Kolby Listenbee,ATH,2012,542,3,0.8762,TCU,Arlington,TX,32.701939,-97.10571494,2016,6,192,BUF,WR,TCU
385,Antonio Morrison,ILB,2012,344,4,0.8947,Florida,Bolingbrook,IL,41.7003302,-88.0717708,2016,4,125,IND,ILB,Florida
386,Ryan Broyles,WR,2007,280,3,0.8844,Oklahoma,Norman,OK,35.2225717,-97.4394816,2012,2,54,DET,WR,Oklahoma
387,George Kittle,WR,2012,1535,3,0.8105,Iowa,Norman,OK,35.2225717,-97.4394816,2017,5,146,SFO,TE,Iowa
388,Rob Havenstein,OG,2010,649,3,0.8653,Wisconsin,Frederick,MD,39.4142186,-77.4109269,2015,2,57,STL,T,Wisconsin
389,Nate Hairston,ATH,2012,2948,2,0.7331,Temple,Frederick,MD,39.4142186,-77.4109269,2017,5,158,IND,CB,Temple
390,Terrell McClain,DT,2007,464,3,0.8622,USF,Pensacola,FL,30.421309,-87.2169149,2011,3,65,CAR,DT,South Florida
391,Trent Richardson,RB,2009,6,5,0.9972,Alabama,Pensacola,FL,30.421309,-87.2169149,2012,1,3,CLE,RB,Alabama
392,Anthony Hill,DT,2009,1166,3,0.8377,USF,Pensacola,FL,30.421309,-87.2169149,2009,4,122,HOU,TE,North Carolina State
393,Eric Pinkins,S,2009,766,3,0.859,San Diego State,Sacramento,CA,38.5815719,-121.4943996,2014,6,208,SEA,DB,San Diego State
394,Terrance Mitchell,CB,2010,559,3,0.8701,Oregon,Sacramento,CA,38.5815719,-121.4943996,2014,7,254,DAL,DB,Oregon
395,James Sample,S,2011,185,4,0.9174,Washington,Sacramento,CA,38.5815719,-121.4943996,2015,4,104,JAX,SS,Louisville
396,Shaq Thompson,S,2012,4,5,0.9978,Washington,Sacramento,CA,38.5815719,-121.4943996,2015,1,25,CAR,OLB,Washington
397,Ross Cockrell,CB,2009,1260,3,0.8333,Duke,Charlotte,NC,35.2270869,-80.8431268,2014,4,109,BUF,DB,Duke
398,Walt Aikens,ATH,2009,1841,2,0.7722,Illinois,Charlotte,NC,35.2270869,-80.8431268,2014,4,125,MIA,DB,Liberty
399,Prince Shembo,ILB,2010,347,3,0.8899,Notre Dame,Charlotte,NC,35.2270869,-80.8431268,2014,4,139,ATL,LB,Notre Dame
400,D.J. Humphries,OT,2012,3,5,0.998,Florida,Charlotte,NC,35.2270869,-80.8431268,2015,1,24,ARI,T,Florida
401,Hau'oli Kikaha,SDE,2010,971,3,0.8542,Washington,Kahuku,HI,21.679124,-157.94838,2015,2,44,NOR,OLB,Washington
402,Von Miller,OLB,2007,288,3,0.8844,Texas A&M,DeSoto,TX,32.6060145,-96.86565754,2011,1,2,DEN,LB,Texas A&M
403,Cyrus Gray,RB,2008,70,4,0.9668,Texas A&M,DeSoto,TX,32.6060145,-96.86565754,2012,6,182,KAN,RB,Texas A&M
404,Marcus Murphy,RB,2010,564,3,0.8701,Missouri,DeSoto,TX,32.6060145,-96.86565754,2015,7,230,NOR,RB,Missouri
405,Jalen Mills,CB,2012,638,3,0.8692,LSU,DeSoto,TX,32.6060145,-96.86565754,2016,7,233,PHI,FS,LSU
406,Carl Bradford,ILB,2010,621,3,0.867,Arizona State,Norco,CA,33.9323307,-117.5508901,2014,4,121,GNB,LB,Arizona State
407,Robert Blanton,CB,2008,271,4,0.8979,Notre Dame,Matthews,NC,35.1170873,-80.723718,2012,5,139,MIN,DB,Notre Dame
408,Darius Kilgo,DT,2010,1291,3,0.8417,Maryland,Matthews,NC,35.1170873,-80.723718,2015,6,203,DEN,NT,Maryland
409,Cameron Erving,DT,2010,851,3,0.859,Florida State,Moultrie,GA,31.1811523,-83.7878809,2015,1,19,CLE,C,Florida State
410,Travis Lewis,ILB,2007,312,3,0.8781,Oklahoma,San Antonio,TX,29.4246002,-98.4951405,2012,7,223,DET,LB,Oklahoma
411,Scott Solomon,WDE,2007,1899,2,0.7222,Rice,San Antonio,TX,29.4246002,-98.4951405,2012,7,211,TEN,DE,Rice
412,Jace Amaro,TE,2011,119,4,0.9408,Texas Tech,San Antonio,TX,29.4246002,-98.4951405,2014,2,49,NYJ,TE,Texas Tech
413,Mykkele Thompson,ATH,2011,187,4,0.9172,Texas,San Antonio,TX,29.4246002,-98.4951405,2015,5,144,NYG,S,Texas
414,Derrick Kindred,S,2012,2512,2,0.7593,TCU,San Antonio,TX,29.4246002,-98.4951405,2016,4,129,CLE,FS,TCU
415,Andre Smith,S,2008,1174,3,0.8146,Arkansas State,Killeen,TX,31.1171441,-97.727796,2009,1,6,CIN,T,Alabama
416,David Cobb,RB,2011,1005,3,0.8338,Minnesota,Killeen,TX,31.1171441,-97.727796,2015,5,138,TEN,RB,Minnesota
417,Billy Winn,SDE,2007,321,3,0.8778,Boise State,Las Vegas,NV,36.1662859,-115.149225,2012,6,205,CLE,DT,Boise State
418,Brandon Marshall,OLB,2007,1685,2,0.7667,Nevada,Las Vegas,NV,36.1662859,-115.149225,2012,5,142,JAX,LB,Nevada
419,Korey Toomer,OLB,2007,2043,2,0.7222,Idaho,Las Vegas,NV,36.1662859,-115.149225,2012,5,154,SEA,LB,Idaho
420,Lawrence Guy,DT,2008,171,4,0.9247,Arizona State,Las Vegas,NV,36.1662859,-115.149225,2011,7,233,GNB,DT,Arizona State
421,Kerwynn Williams,APB,2009,2029,2,0.7667,Utah State,Las Vegas,NV,36.1662859,-115.149225,2013,7,230,IND,RB,Utah State
422,Ronnie Stanley,OT,2012,125,4,0.9462,Notre Dame,Las Vegas,NV,36.1662859,-115.149225,2016,1,6,BAL,T,Notre Dame
423,Jeremiah Poutasi,OT,2012,213,4,0.9201,Utah,Las Vegas,NV,36.1662859,-115.149225,2015,3,66,TEN,G,Utah
424,Rishard Matthews,WR,2007,939,3,0.8333,Oregon,Bakersfield,CA,35.3738712,-119.0194639,2012,7,227,MIA,WR,Nevada
425,Ryan Mathews,RB,2007,1070,3,0.8198,Fresno State,Bakersfield,CA,35.3738712,-119.0194639,2010,1,12,SDG,RB,Fresno State
426,Derek Carr,PRO,2009,315,4,0.8913,Fresno State,Bakersfield,CA,35.3738712,-119.0194639,2014,2,36,OAK,QB,Fresno State
427,Cody Kessler,PRO,2011,145,4,0.9311,USC,Bakersfield,CA,35.3738712,-119.0194639,2016,3,93,CLE,QB,USC
428,Travis Kelce,TE,2008,1583,2,0.7667,Cincinnati,Cleveland,OH,41.5051613,-81.6934446,2013,3,63,KAN,TE,Cincinnati
429,Jonathan Newsome,OLB,2009,417,3,0.8801,Ohio State,Cleveland,OH,41.5051613,-81.6934446,2014,5,166,IND,LB,Ball State
430,Jake Ryan,ILB,2010,748,3,0.8622,Michigan,Cleveland,OH,41.5051613,-81.6934446,2015,4,129,GNB,OLB,Michigan
431,Cardale Jones,PRO,2011,398,3,0.8715,Ohio State,Cleveland,OH,41.5051613,-81.6934446,2016,4,139,BUF,QB,Ohio State
432,Frank Clark,ATH,2011,692,3,0.8516,Michigan,Cleveland,OH,41.5051613,-81.6934446,2015,2,63,SEA,DE,Michigan
433,Willie Henry,DT,2012,966,3,0.8437,Michigan,Cleveland,OH,41.5051613,-81.6934446,2016,4,132,BAL,DT,Michigan
434,Michael Roberts,TE,2012,1489,3,0.8124,Ohio,Cleveland,OH,41.5051613,-81.6934446,2017,4,127,DET,TE,Toledo
435,Zac Brooks,ATH,2012,231,4,0.9165,Clemson,Jonesboro,AR,35.8428646,-90.7034522,2016,7,247,SEA,RB,Clemson
436,Earl Thomas,S,2007,336,3,0.8767,Texas,Orange,TX,30.1228634,-93.9041169,2010,1,14,SEA,DB,Texas
437,Jacquizz Rodgers,APB,2008,412,3,0.8794,Oregon State,Rosenberg,TX,29.5571825,-95.8085623,2011,5,145,ATL,RB,Oregon State
438,Michael Floyd,WR,2008,14,5,0.9914,Notre Dame,Saint Paul,MN,44.9504037,-93.1015026,2012,1,13,ARI,WR,Notre Dame
439,Seantrel Henderson,OT,2010,2,5,0.9988,Miami,Saint Paul,MN,44.9504037,-93.1015026,2014,7,237,BUF,OL,Miami
440,David Molk,OG,2007,350,3,0.8764,Michigan,Lemont,IL,41.673642,-88.0017261,2012,7,226,SDG,C,Michigan
441,Zaviar Gooden,S,2008,428,3,0.8778,Missouri,Pflugerville,TX,30.4393696,-97.6200043,2013,3,97,TEN,LB,Missouri
442,Alex Okafor,SDE,2009,36,4,0.98,Texas,Pflugerville,TX,30.4393696,-97.6200043,2013,4,103,ARI,DE,Texas
443,IK Enemkpali,OLB,2009,1442,3,0.8149,Louisiana Tech,Pflugerville,TX,30.4393696,-97.6200043,2014,6,210,NYJ,DT,Louisiana Tech
444,Tyrus Thompson,OT,2010,195,4,0.9191,Oklahoma,Pflugerville,TX,30.4393696,-97.6200043,2015,6,185,MIN,T,Oklahoma
445,Theo Riddick,APB,2009,292,4,0.8939,Notre Dame,Somerville,NJ,40.5742696,-74.60988,2013,6,199,DET,RB,Notre Dame
446,David Paulson,TE,2007,1047,3,0.8229,Oregon,Auburn,WA,47.3075369,-122.2301808,2012,7,240,PIT,TE,Oregon
447,Danny Shelton,DT,2011,319,3,0.8826,Washington,Auburn,WA,47.3075369,-122.2301808,2015,1,12,CLE,NT,Washington
448,Coby Fleener,TE,2007,914,3,0.8333,Stanford,Joliet,IL,41.5263603,-88.0840212,2012,2,34,IND,TE,Stanford
449,Stansly Maponga,SDE,2009,887,3,0.8528,TCU,Carrollton,TX,32.9537349,-96.8902816,2013,5,153,ATL,DE,TCU
450,Ryan Russell,ATH,2010,1810,3,0.8111,Purdue,Carrollton,TX,32.9537349,-96.8902816,2015,5,163,DAL,DE,Purdue
451,Deatrich Wise Jr.,WDE,2012,381,3,0.8894,Arkansas,Carrollton,TX,32.9537349,-96.8902816,2017,4,131,NWE,DE,Arkansas
452,Keenan Allen,S,2010,10,5,0.9949,California,Greensboro,NC,36.0726355,-79.7919754,2013,3,76,SDG,WR,California
453,David Amerson,S,2010,269,4,0.9021,N.C. State,Greensboro,NC,36.0726355,-79.7919754,2013,2,51,WAS,DB,North Carolina State
454,Eric Ebron,TE,2011,438,3,0.8671,North Carolina,Greensboro,NC,36.0726355,-79.7919754,2014,1,10,DET,TE,North Carolina
455,D.J. Reader,OG,2012,373,4,0.8903,Clemson,Greensboro,NC,36.0726355,-79.7919754,2016,5,166,HOU,NT,Clemson
456,Nick Fairley,DT,2007,379,3,0.8733,Auburn,Wesson,MS,31.701277,-90.3975928,2011,1,13,DET,DT,Auburn
457,Mike Gillislee,RB,2009,144,4,0.9314,Florida,Deland,FL,29.0283213,-81.3031098,2013,5,164,MIA,RB,Florida
458,DeAngelo Smith,WR,2009,938,3,0.851,South Carolina,Kingsland,GA,30.7999563,-81.6898261,2009,5,143,DAL,DB,Cincinnati
459,Terrence Brooks,CB,2010,437,3,0.8795,Florida State,Dunnellon,FL,29.0491426,-82.4609331,2014,3,79,BAL,DB,Florida State
460,George Iloka,ATH,2008,1760,2,0.7667,Boise State,Sugar Land,TX,29.6196787,-95.6349463,2012,5,167,CIN,DB,Boise State
461,Evan Rodriguez,S,2007,390,3,0.8733,West Virginia,North Bergen,NJ,40.8042674,-74.012084,2012,4,111,CHI,TE,Temple
462,B.J. Coleman,PRO,2007,392,3,0.8719,Tennessee,Chattanooga,TN,35.0456297,-85.3096801,2012,7,243,GNB,QB,Tenn-Chattanooga
463,Hroniss Grasu,OC,2010,617,3,0.867,Oregon,Encino,CA,34.1591324,-118.5016166,2015,3,71,CHI,C,Oregon
464,Mike Mitchell,OG,2010,1896,3,0.8083,Nevada,Encino,CA,34.1591324,-118.5016166,2009,2,47,OAK,DB,Ohio
465,Devin Lucien,WR,2011,272,4,0.8922,UCLA,Encino,CA,34.1591324,-118.5016166,2016,7,225,NWE,WR,Arizona State
466,Doug Martin,RB,2007,1508,2,0.7771,Boise State,Stockton,CA,37.9577016,-121.2907796,2012,1,31,TAM,RB,Boise State
467,Rhett Ellison,TE,2007,409,3,0.8701,USC,Mountain View,CA,37.3893889,-122.0832101,2012,4,128,MIN,RB,USC
468,Donald Stephenson,OT,2007,410,3,0.8701,Oklahoma,Blue Springs,MO,39.017316,-94.282265,2012,3,74,KAN,T,Oklahoma
469,Marcus Peters,CB,2011,489,3,0.8634,Washington,Oakland,CA,37.8044557,-122.2713563,2015,1,18,KAN,CB,Washington
470,Cameron Jordan,SDE,2007,564,3,0.8556,California,Chandler,AZ,33.3067132,-111.8408489,2011,1,24,NOR,DE,California
471,Dion Jordan,WDE,2008,243,4,0.9044,Oregon,Chandler,AZ,33.3067132,-111.8408489,2013,1,3,MIA,DE,Oregon
472,Marc Anthony,CB,2008,359,3,0.8853,California,Chandler,AZ,33.3067132,-111.8408489,2013,7,247,BAL,DB,California
473,Markus Wheaton,ATH,2009,498,3,0.8733,Oregon State,Chandler,AZ,33.3067132,-111.8408489,2013,3,79,PIT,WR,Oregon State
474,Christian Westerman,OT,2011,10,5,0.9929,Auburn,Chandler,AZ,33.3067132,-111.8408489,2016,5,161,CIN,G,Arizona State
475,Brett Hundley,DUAL,2011,67,4,0.9645,UCLA,Chandler,AZ,33.3067132,-111.8408489,2015,5,147,GNB,QB,UCLA
476,Paul Perkins,ATH,2012,690,3,0.865,UCLA,Chandler,AZ,33.3067132,-111.8408489,2016,5,149,NYG,RB,UCLA
477,Dan Williams,OLB,2007,635,3,0.8497,Boston College,Belmont,MA,42.3959296,-71.1786655,2010,1,26,ARI,DT,Tennessee
478,Carlos Hyde,FB,2009,227,4,0.9078,Ohio State,Naples,FL,26.1420358,-81.7948103,2014,2,57,SFO,RB,Ohio State
479,Jeff Heuerman,TE,2011,413,3,0.8696,Ohio State,Naples,FL,26.1420358,-81.7948103,2015,3,92,DEN,TE,Ohio State
480,Winston Guy,S,2008,248,4,0.9033,Kentucky,Lexington,KY,38.0464066,-84.4970393,2012,6,181,SEA,DB,Kentucky
481,DeVante Parker,WR,2011,302,3,0.8865,Louisville,Louisville,KY,38.2542376,-85.759407,2015,1,14,MIA,WR,Louisville
482,Jamon Brown,DT,2011,532,3,0.8609,Louisville,Louisville,KY,38.2542376,-85.759407,2015,3,72,STL,T,Louisville
483,Jonathan Cooper,OG,2008,462,3,0.8764,North Carolina,Wilmington,NC,34.2257282,-77.9447107,2013,1,7,ARI,G,North Carolina
484,Tyler Eifert,TE,2009,583,3,0.8684,Notre Dame,Fort Wayne,IN,41.0799898,-85.1386015,2013,1,21,CIN,TE,Notre Dame
485,Brandon Hardin,CB,2007,1082,3,0.8181,Oregon State,Honolulu,HI,21.3250785,-157.8466442,2012,3,79,CHI,DB,Oregon State
486,Manti Te'o,ILB,2009,4,5,0.9977,Notre Dame,Honolulu,HI,21.3250785,-157.8466442,2013,2,38,SDG,LB,Notre Dame
487,Marcus Mariota,DUAL,2011,491,3,0.8631,Oregon,Honolulu,HI,21.3250785,-157.8466442,2015,1,2,TEN,QB,Oregon
488,DeForest Buckner,WDE,2012,224,4,0.9177,Oregon,Honolulu,HI,21.3250785,-157.8466442,2016,1,7,SFO,DE,Oregon
489,Dorial Green-Beckham,WR,2012,1,5,0.9998,Missouri,Springfield,MO,37.2166779,-93.2920373,2015,2,40,TEN,WR,Oklahoma
490,Kirk Cousins,PRO,2008,1302,3,0.8083,Michigan State,Holland,MI,42.7876022,-86.1090828,2012,4,102,WAS,QB,Michigan State
491,D.J. Campbell,ATH,2007,474,3,0.8622,California,North Las Vegas,NV,36.2008371,-115.1120958,2012,7,216,CAR,DB,California
492,Juron Criner,WR,2008,616,3,0.8608,Arizona,North Las Vegas,NV,36.2008371,-115.1120958,2012,5,168,OAK,WR,Arizona
493,Connor Cook,PRO,2011,949,3,0.8367,Michigan State,Stow,OH,41.1596261,-81.4406258,2016,4,100,OAK,QB,Michigan State
494,Drew Kaser,P,2011,2157,2,0.7444,Texas A&M,Stow,OH,41.1596261,-81.4406258,2016,6,179,SDG,P,Texas A&M
495,Sanders Commings,CB,2008,527,3,0.8684,Georgia,Augusta,GA,33.4709714,-81.9748429,2013,5,134,KAN,DB,Georgia
496,Jonathan Baldwin,WR,2008,13,5,0.9914,Pittsburgh,Aliquippa,PA,40.6102386,-80.267726,2011,1,26,KAN,WR,Pittsburgh
497,Isaac Asiata,OG,2011,457,3,0.8659,Utah,Spanish Fork,UT,40.114955,-111.654923,2017,5,164,MIA,G,Utah
498,Whitney Mercilus,SDE,2008,699,3,0.8542,Illinois,Akron,OH,41.083064,-81.518485,2012,1,26,HOU,DE,Illinois
499,Doran Grant,CB,2011,59,4,0.9705,Ohio State,Akron,OH,41.083064,-81.518485,2015,4,121,PIT,CB,Ohio State
500,Bryan Anger,K,2007,621,3,0.851,California,Camarillo,CA,34.2163939,-119.0376024,2012,3,70,JAX,P,California
501,Kendall Hunter,RB,2007,501,3,0.859,Oklahoma State,Tyler,TX,32.3512601,-95.3010624,2011,4,115,SFO,RB,Oklahoma State
502,Aldon Smith,SDE,2008,734,3,0.8514,Missouri,Kansas City,MO,39.0844687,-94.5630298,2011,1,7,SFO,DE,Missouri
503,Dexter McDonald,CB,2010,601,3,0.8684,Kansas,Kansas City,MO,39.0844687,-94.5630298,2015,7,242,OAK,CB,Kansas
504,Mitchell Schwartz,OT,2007,508,3,0.8576,California,Pacific Palisades,CA,34.0480643,-118.5264706,2012,2,37,CLE,T,California
505,Zach Brown,RB,2007,1035,3,0.8229,Wisconsin,West Palm Beach,FL,26.7153425,-80.0533746,2012,2,52,TEN,LB,North Carolina
506,Pat O'Donnell,P,2009,2153,2,0.7444,Cincinnati,West Palm Beach,FL,26.7153425,-80.0533746,2014,6,191,CHI,P,Miami
507,Jeff Baca,OG,2008,608,3,0.8608,UCLA,Mission Viejo,CA,33.5965685,-117.659405,2013,6,196,MIN,G,UCLA
508,EJ Manuel,DUAL,2008,26,5,0.9849,Florida State,Virginia Beach,VA,36.7953025,-76.05092512,2013,1,16,BUF,QB,Florida State
509,Shamarko Thomas,S,2009,2067,2,0.7444,Syracuse,Virginia Beach,VA,36.7953025,-76.05092512,2013,4,111,PIT,DB,Syracuse
510,Justin Hunter,WR,2010,33,4,0.9829,Tennessee,Virginia Beach,VA,36.7953025,-76.05092512,2013,2,34,TEN,WR,Tennessee
511,Eli Harold,WDE,2012,43,4,0.9802,Virginia,Virginia Beach,VA,36.7953025,-76.05092512,2015,3,79,SFO,OLB,Virginia
512,Kendall Reyes,OLB,2007,1763,2,0.7444,Connecticut,Nashua,NH,42.7653662,-71.467566,2012,2,49,SDG,DT,Connecticut
513,Doug Hogue,RB,2007,525,3,0.8559,Syracuse,Yonkers,NY,40.9312099,-73.8987469,2011,5,157,DET,LB,Syracuse
514,Curtis Marsh,RB,2007,1870,2,0.7444,Utah State,Simi Valley,CA,34.2694474,-118.781482,2011,3,90,PHI,DB,Utah State
515,Carter Bykowski,TE,2008,1799,2,0.7628,Iowa State,Eden Prairie,MN,44.8546856,-93.470786,2013,7,246,SFO,OL,Iowa State
516,Clint Boling,OT,2007,568,3,0.8545,Georgia,Alpharetta,GA,34.0709576,-84.2747329,2011,4,101,CIN,G,Georgia
517,Brandon Hogan,ATH,2007,573,3,0.8542,West Virginia,Manassas,VA,38.744947,-77.48244423,2011,4,98,CAR,DB,West Virginia
518,Patrick Peterson,CB,2008,6,5,0.9977,LSU,Pompano Beach,FL,26.2378597,-80.1247667,2011,1,5,ARI,DB,LSU
519,Jabari Price,CB,2010,877,3,0.8559,North Carolina,Pompano Beach,FL,26.2378597,-80.1247667,2014,7,225,MIN,DB,North Carolina
520,Brandon Doughty,PRO,2010,1133,3,0.8479,Western Kentucky,Pompano Beach,FL,26.2378597,-80.1247667,2016,7,223,MIA,QB,Western Kentucky
521,Stacy McGee,DT,2008,149,4,0.9298,Oklahoma,Muskogee,OK,35.7478769,-95.3696909,2013,6,205,OAK,DT,Oklahoma
522,Jamie Collins,ATH,2009,806,3,0.8559,Southern Miss,Meadville,MS,31.4723928,-90.8967682,2013,2,52,NWE,LB,Southern Miss
523,Ryan Kerrigan,SDE,2007,595,3,0.8528,Purdue,Muncie,IN,40.1936683,-85.3865114,2011,1,16,WAS,DE,Purdue
524,Chris Hairston,RB,2011,1480,3,0.7984,East Carolina,Winston Salem,NC,36.0998131,-80.2440518,2011,4,122,BUF,T,Clemson
525,Nick Foles,PRO,2007,613,3,0.851,Michigan State,Austin,TX,30.2711286,-97.7436995,2012,3,88,PHI,QB,Arizona
526,Garrett Gilbert,PRO,2009,13,5,0.9918,Texas,Austin,TX,30.2711286,-97.7436995,2014,6,214,STL,QB,SMU
527,Ryan Swope,ATH,2009,600,3,0.867,Texas A&M,Austin,TX,30.2711286,-97.7436995,2013,6,174,ARI,WR,Texas A&M
528,Mitch Morse,OT,2010,404,3,0.8826,Missouri,Austin,TX,30.2711286,-97.7436995,2015,2,49,KAN,G,Missouri
529,Bryce Hager,ILB,2010,2088,2,0.7889,Baylor,Austin,TX,30.2711286,-97.7436995,2015,7,224,STL,ILB,Baylor
530,Torrey Smith,DUAL,2007,615,3,0.851,Maryland,Fredericksburg,VA,38.3031837,-77.4605399,2011,2,58,BAL,WR,Maryland
531,Dexter McDougle,ATH,2009,545,3,0.8715,Maryland,Fredericksburg,VA,38.3031837,-77.4605399,2014,3,80,NYJ,DB,Maryland
532,Ryan Carrethers,DT,2009,1768,2,0.7889,Arkansas State,Brentwood,TN,36.0325687,-86.7825235,2014,5,165,SDG,DT,Arkansas State
533,Josh Boyce,ATH,2009,720,3,0.8604,TCU,Copperas Cove,TX,31.124062,-97.9030785,2013,4,102,NWE,WR,TCU
534,Ryan Tannehill,DUAL,2007,630,3,0.851,Texas A&M,Big Spring,TX,32.250398,-101.4787356,2012,1,8,MIA,QB,Texas A&M
535,Devin Street,WR,2009,1529,3,0.8111,Pittsburgh,Bethlehem,PA,40.6178915,-75.3786521,2014,5,146,DAL,WR,Pittsburgh
536,Danny Coale,WR,2007,1108,3,0.8149,Virginia Tech,Alexandria,VA,38.8147596,-77.09024765,2012,5,152,DAL,WR,Virginia Tech
537,Mike Evans,WR,2011,733,3,0.8493,Texas A&M,Galveston,TX,29.299328,-94.7945882,2014,1,7,TAM,WR,Texas A&M
538,Jared Crick,DT,2007,645,3,0.8497,Nebraska,Cozad,NE,40.859729,-99.987344,2012,4,126,HOU,DE,Nebraska
539,Mark Ingram,RB,2008,112,4,0.9444,Alabama,Flint,MI,43.0171773,-83.7236024,2011,1,28,NOR,RB,Alabama
540,Ryan Lindley,PRO,2007,654,3,0.8479,San Diego State,Lakeside,CA,32.85041,-116.8960013,2012,6,185,ARI,QB,San Diego State
541,Bradley Pinion,P,2012,813,3,0.8538,Clemson,Concord,NC,35.4093772,-80.5797416,2015,5,165,SFO,P,Clemson
542,Kenny Hilliard,RB,2011,114,4,0.9432,LSU,Patterson,LA,37.471623,-121.1296949,2015,7,235,HOU,RB,LSU
543,Miles Burris,ILB,2007,670,3,0.8479,San Diego State,Granite Bay,CA,38.762173,-121.1850335,2012,4,129,OAK,LB,San Diego State
544,Devon Wylie,WR,2007,1445,2,0.7889,Fresno State,Granite Bay,CA,38.762173,-121.1850335,2012,4,107,KAN,WR,Fresno State
545,John Simon,DT,2009,188,4,0.9183,Ohio State,Youngstown,OH,41.1035786,-80.6520161,2013,4,129,BAL,DE,Ohio State
546,Corey Linsley,OG,2009,199,4,0.9152,Ohio State,Youngstown,OH,41.1035786,-80.6520161,2014,5,161,GNB,C,Ohio State
547,Sammy Watkins,WR,2011,20,5,0.9906,Clemson,Fort Myers,FL,26.640628,-81.8723084,2014,1,4,BUF,WR,Clemson
548,Arthur Brown,ILB,2008,8,5,0.996,Miami,Wichita,KS,37.6922361,-97.3375448,2013,2,56,BAL,LB,Kansas State
549,Bryce Brown,RB,2009,2,5,0.9992,Tennessee,Wichita,KS,37.6922361,-97.3375448,2012,7,229,PHI,RB,Kansas State
550,Blake Bell,DUAL,2010,66,4,0.9678,Oklahoma,Wichita,KS,37.6922361,-97.3375448,2015,4,117,SFO,TE,Oklahoma
551,Joseph Randle,ATH,2010,330,4,0.8917,Oklahoma State,Wichita,KS,37.6922361,-97.3375448,2013,5,151,DAL,RB,Oklahoma State
552,JaCorey Shepherd,WR,2011,750,3,0.8484,Kansas,Mesquite,TX,32.7666103,-96.599472,2015,6,191,PHI,CB,Kansas
553,Jakeem Grant,WR,2011,973,3,0.8362,Texas Tech,Mesquite,TX,32.7666103,-96.599472,2016,6,186,MIA,WR,Texas Tech
554,Cedric Ogbuehi,OT,2010,125,4,0.9412,Texas A&M,Allen,TX,33.1031744,-96.6705503,2015,1,21,CIN,T,Texas A&M
555,Tank Carder,ATH,2007,1569,2,0.7667,TCU,Brownsville,TX,25.9140256,-97.4890856,2012,5,147,BUF,LB,TCU
556,Kavon Frazier,S,2012,2661,2,0.7481,Central Michigan,Grand Rapids,MI,42.9632405,-85.6678639,2016,6,212,DAL,SS,Central Michigan
557,T.J. Clemmings,SDE,2010,193,4,0.9205,Pittsburgh,Paterson,NJ,40.9167654,-74.171811,2015,4,110,MIN,T,Pittsburgh
558,Jon Halapio,OG,2009,972,3,0.8497,Florida,Saint Petersburg,FL,27.7703796,-82.6695085,2014,6,179,NWE,OL,Florida
559,Jonte Green,CB,2009,2288,2,0.7,New Mexico State,Saint Petersburg,FL,27.7703796,-82.6695085,2012,6,196,DET,DB,New Mexico State
560,Dante Fowler,WDE,2012,36,5,0.9842,Florida,Saint Petersburg,FL,27.7703796,-82.6695085,2015,1,3,JAX,OLB,Florida
561,Rayshawn Jenkins,S,2012,842,3,0.8524,Miami,Saint Petersburg,FL,27.7703796,-82.6695085,2017,4,113,LAC,S,Miami
562,Keith Tandy,CB,2007,1242,3,0.8104,West Virginia,Hopkinsville,KY,36.8657651,-87.4889532,2012,6,174,TAM,DB,West Virginia
563,Sharrif Floyd,SDE,2010,6,5,0.997,Florida,Philadelphia,PA,39.9523993,-75.1635899,2013,1,23,MIN,DT,Florida
564,Ibraheim Campbell,S,2010,886,3,0.8559,Northwestern,Philadelphia,PA,39.9523993,-75.1635899,2015,4,115,CLE,SS,Northwestern
565,Will Parks,CB,2012,1314,3,0.8224,Arizona,Philadelphia,PA,39.9523993,-75.1635899,2016,6,219,DEN,S,Arizona
566,Khaled Holmes,OG,2008,109,4,0.9457,USC,Santa Ana,CA,33.7494951,-117.8732213,2013,4,121,IND,C,USC
567,Roy Helu,RB,2007,782,3,0.8385,Nebraska,Danville,CA,37.8215929,-121.9999606,2011,4,105,WAS,RB,Nebraska
568,Zach Ertz,TE,2009,224,4,0.909,Stanford,Danville,CA,37.8215929,-121.9999606,2013,2,35,PHI,TE,Stanford
569,Derrick Henry,CB,2007,1728,2,0.7444,Ball State,Columbus,OH,39.9622601,-83.0007065,2016,2,45,TEN,RB,Alabama
570,Tyler Sash,ATH,2007,797,3,0.8372,Iowa,Oskaloosa,IA,41.2963365,-92.6449612,2011,6,198,NYG,DB,Iowa
571,Davante Adams,WR,2011,2368,2,0.7333,Fresno State,Palo Alto,CA,37.442156,-122.1634472,2014,2,53,GNB,WR,Fresno State
572,Jamoris Slaughter,S,2008,115,4,0.9439,Notre Dame,Tucker,GA,33.8501955,-84.20121473,2013,6,175,CLE,DB,Notre Dame
573,Senio Kelemete,OT,2008,333,3,0.8898,Washington,Burien,WA,47.469918,-122.3485274,2012,5,151,ARI,G,Washington
574,LaVon Brazill,WR,2007,1990,2,0.7222,Ohio,Lake Worth,FL,26.6159698,-80.0569927,2012,6,206,IND,WR,Ohio
